antiguedad_meses,monto_mensual,soporte_tecnico_clicks,tipo_contrato,metodo_pago,gasto_por_mes,indice_insatisfaccion,score_fidelidad,churn,antiguedad_meses_norm,monto_mensual_norm,soporte_tecnico_clicks_norm
83,259.13,10.0,Anual,Tarjeta de Crédito,3.0849,10.0,55.1,0,0.6891,0.4981,0.2
6,89.87,50.0,Mensual,Débito Automático,12.8386,75.0,-10.8,1,0.042,0.1454,1.0
85,259.83,40.0,Bianual,Tarjeta de Crédito,3.0213,40.0,47.5,0,0.7059,0.4996,0.8
96,212.8,15.0,Anual,Débito Automático,2.1938,15.0,62.7,0,0.7983,0.4016,0.3
64,370.39,17.0,Mensual,Débito Automático,5.6983,25.5,39.7,0,0.5294,0.73,0.34
98,267.82,25.0,Anual,Tarjeta de Crédito,2.7053,25.0,61.1,1,0.8151,0.5162,0.5
4,385.71,8.0,Mensual,Pago Manual,77.142,12.0,0.4,0,0.0252,0.7619,0.16
83,32.34,38.0,Mensual,Débito Automático,0.385,57.0,46.7,1,0.6891,0.0255,0.76
52,291.64,22.0,Mensual,Tarjeta de Crédito,5.5026,33.0,29.8,1,0.4286,0.5659,0.44
87,73.72,1.0,Mensual,Tarjeta de Crédito,0.8377,1.5,60.6,0,0.7227,0.1117,0.02
97,226.31,5.0,Bianual,Débito Automático,2.3093,5.0,66.4,1,0.8067,0.4297,0.1
64,62.3,43.0,Mensual,Pago Manual,0.9585,64.5,31.9,0,0.5294,0.0879,0.86
22,363.16,35.0,Mensual,Débito Automático,15.7896,52.5,4.9,1,0.1765,0.7149,0.7
76,61.55,38.0,Mensual,Tarjeta de Crédito,0.7994,57.0,41.8,0,0.6303,0.0864,0.76
11,460.59,46.0,Anual,Débito Automático,38.3825,46.0,-6.1,1,0.084,0.918,0.92
67,488.11,42.0,Bianual,Débito Automático,7.1781,42.0,34.3,1,0.5546,0.9753,0.84
3,341.96,36.0,Mensual,Pago Manual,85.49,54.0,-8.7,1,0.0168,0.6708,0.72
108,264.92,7.0,Anual,Débito Automático,2.4305,7.0,73.5,0,0.8992,0.5102,0.14
27,478.88,25.0,Mensual,Pago Manual,17.1029,34.5,12.0,1,0.2185,0.9561,0.5
52,109.99,20.0,Mensual,Débito Automático,2.0753,30.0,30.4,0,0.4286,0.1873,0.4
74,322.84,24.0,Anual,Débito Automático,4.3045,24.0,44.6,1,0.6134,0.6309,0.48
59,271.23,25.0,Bianual,Débito Automático,4.5205,46.0,27.5,1,0.4874,0.5234,0.5
114,92.38,12.0,Anual,Tarjeta de Crédito,0.8033,12.0,76.2,1,0.9496,0.1506,0.24
61,299.86,9.0,Mensual,Tarjeta de Crédito,4.8365,13.5,40.0,1,0.5042,0.583,0.18
63,439.7,12.0,Mensual,Débito Automático,6.8703,18.0,40.5,1,0.521,0.8744,0.24
111,229.38,33.0,Bianual,Tarjeta de Crédito,2.048,33.0,67.8,0,0.9244,0.4361,0.66
70,380.52,22.0,Mensual,Tarjeta de Crédito,5.3594,33.0,42.4,0,0.5798,0.7511,0.44
37,284.13,12.0,Mensual,Débito Automático,7.4771,18.0,22.3,0,0.3025,0.5502,0.24
58,231.32,15.0,Mensual,Pago Manual,3.9207,22.5,36.1,1,0.479,0.4402,0.3
48,259.28,0.0,Anual,Débito Automático,2.4937,0.0,33.6,0,0.395,0.4984,0.0
33,477.76,13.0,Bianual,Tarjeta de Crédito,14.0518,13.0,19.2,1,0.2689,0.9538,0.26
6,98.41,12.0,Anual,Pago Manual,14.0586,12.0,0.6,0,0.042,0.1632,0.24
112,241.49,9.0,Mensual,Débito Automático,2.1371,13.5,75.7,0,0.9328,0.4614,0.18
79,191.48,25.0,Mensual,Tarjeta de Crédito,2.3935,37.5,47.8,0,0.6555,0.3572,0.5
18,259.28,12.0,Mensual,Tarjeta de Crédito,18.5074,18.0,9.0,1,0.1429,0.4984,0.24
116,135.92,37.0,Mensual,Pago Manual,1.1617,55.5,70.1,1,0.9664,0.2414,0.74
17,26.12,38.0,Mensual,Pago Manual,1.4511,57.0,0.5,0,0.1345,0.0125,0.76
46,37.44,17.0,Mensual,Pago Manual,0.7966,25.5,27.1,0,0.3782,0.0361,0.34
53,259.28,16.0,Anual,Pago Manual,7.5722,16.0,32.3,1,0.437,0.4984,0.32
68,312.85,16.0,Anual,Débito Automático,4.5341,16.0,42.8,1,0.563,0.6101,0.32
111,227.29,14.0,Anual,Débito Automático,2.0294,14.0,73.5,0,0.9244,0.4318,0.28
57,195.04,15.0,Mensual,Débito Automático,3.3628,22.5,35.4,1,0.4706,0.3646,0.3
111,259.28,25.0,Mensual,Débito Automático,0.3946,9.0,75.9,0,0.9244,0.4984,0.5
19,382.88,48.0,Mensual,Débito Automático,19.144,72.0,-1.1,1,0.1513,0.756,0.96
38,315.87,22.0,Anual,Débito Automático,8.0992,22.0,20.0,1,0.3109,0.6164,0.44
32,356.68,48.0,Anual,Débito Automático,10.8085,48.0,8.0,0,0.2605,0.7014,0.96
11,424.61,45.0,Bianual,Tarjeta de Crédito,35.3842,45.0,-5.8,1,0.084,0.843,0.9
56,491.83,29.0,Mensual,Pago Manual,8.6286,43.5,30.5,0,0.4622,0.9831,0.58
54,118.25,19.0,Anual,Pago Manual,2.15,19.0,32.1,1,0.4454,0.2045,0.38
79,259.28,3.0,Anual,Débito Automático,6.0434,3.0,54.4,0,0.6555,0.4984,0.06
14,234.72,25.0,Anual,Débito Automático,15.648,46.0,-4.0,0,0.1092,0.4473,0.5
98,452.16,31.0,Bianual,Débito Automático,4.5673,31.0,59.3,0,0.8151,0.9004,0.62
92,247.35,22.0,Bianual,Pago Manual,2.6597,22.0,57.8,1,0.7647,0.4736,0.44
95,64.14,10.0,Mensual,Débito Automático,0.6681,15.0,63.5,1,0.7899,0.0918,0.2
94,337.43,39.0,Anual,Débito Automático,3.5519,39.0,54.1,0,0.7815,0.6613,0.78
79,301.8,25.0,Anual,Tarjeta de Crédito,3.7725,25.0,47.8,0,0.6555,0.5871,0.5
35,463.99,44.0,Anual,Débito Automático,12.8886,44.0,11.3,0,0.2857,0.9251,0.88
11,405.3,0.0,Anual,Débito Automático,33.775,0.0,7.7,0,0.084,0.8028,0.0
52,27.4,3.0,Bianual,Pago Manual,0.517,3.0,35.5,0,0.4286,0.0152,0.06
20,343.42,41.0,Anual,Tarjeta de Crédito,16.3533,41.0,1.7,0,0.1597,0.6738,0.82
93,465.39,24.0,Mensual,Pago Manual,4.951,36.0,57.9,1,0.7731,0.928,0.48
26,99.5,7.0,Mensual,Débito Automático,3.6852,10.5,16.1,1,0.2101,0.1655,0.14
33,70.32,15.0,Mensual,Tarjeta de Crédito,2.0682,22.5,18.6,0,0.2689,0.1047,0.3
68,429.59,31.0,Mensual,Débito Automático,6.2259,46.5,38.3,0,0.563,0.8534,0.62
111,442.93,49.0,Mensual,Tarjeta de Crédito,3.9547,73.5,63.0,0,0.9244,0.8812,0.98
104,240.51,17.0,Mensual,Pago Manual,2.2906,25.5,67.7,1,0.8655,0.4593,0.34
45,173.34,7.0,Bianual,Débito Automático,3.7683,7.0,29.4,0,0.3697,0.3193,0.14
6,445.17,8.0,Mensual,Pago Manual,63.5957,12.0,1.8,0,0.042,0.8858,0.16
118,427.81,27.0,Mensual,Tarjeta de Crédito,3.595,40.5,74.5,0,0.9832,0.8497,0.54
19,357.68,34.0,Bianual,Tarjeta de Crédito,17.884,34.0,3.1,1,0.1513,0.7035,0.68
93,291.04,8.0,Mensual,Tarjeta de Crédito,3.0962,12.0,62.7,0,0.7731,0.5646,0.16
49,450.15,9.0,Anual,Pago Manual,9.003,9.0,31.6,0,0.4034,0.8962,0.18
24,220.39,9.0,Anual,Pago Manual,8.8156,9.0,14.1,0,0.1933,0.4174,0.18
102,147.58,4.0,Mensual,Tarjeta de Crédito,1.4328,6.0,70.2,0,0.8487,0.2657,0.08
29,266.07,17.0,Bianual,Débito Automático,8.869,17.0,15.2,0,0.2353,0.5126,0.34
9,197.23,50.0,Mensual,Débito Automático,19.723,75.0,-8.7,1,0.0672,0.3691,1.0
67,145.35,34.0,Bianual,Tarjeta de Crédito,2.1375,34.0,36.7,0,0.5546,0.261,0.68
32,305.06,12.0,Bianual,Tarjeta de Crédito,9.2442,12.0,18.8,0,0.2605,0.5939,0.24
72,99.5,23.0,Anual,Débito Automático,1.363,23.0,43.5,0,0.5966,0.1655,0.46
25,336.48,21.0,Anual,Débito Automático,12.9415,21.0,11.2,0,0.2017,0.6593,0.42
79,140.03,11.0,Anual,Débito Automático,1.7504,11.0,52.0,1,0.6555,0.2499,0.22
57,137.7,25.0,Mensual,Débito Automático,2.3741,12.0,37.5,0,0.4706,0.2451,0.5
35,49.78,49.0,Anual,Débito Automático,1.3828,49.0,9.8,1,0.2857,0.0619,0.98
102,229.94,32.0,Mensual,Débito Automático,2.2324,48.0,61.8,0,0.8487,0.4373,0.64
81,308.3,30.0,Anual,Débito Automático,3.7598,30.0,47.7,0,0.6723,0.6006,0.6
120,82.38,19.0,Mensual,Pago Manual,0.6808,28.5,78.3,1,1.0,0.1298,0.38
1,485.09,20.0,Mensual,Pago Manual,242.545,20.0,-5.3,0,0.0,0.969,0.4
105,301.78,22.0,Mensual,Pago Manual,2.847,33.0,66.9,1,0.8739,0.587,0.44
21,183.12,11.0,Bianual,Débito Automático,8.3236,11.0,11.4,1,0.1681,0.3397,0.22
109,300.43,17.0,Anual,Débito Automático,2.7312,17.0,71.2,0,0.9076,0.5842,0.34
9,273.71,34.0,Mensual,Pago Manual,27.371,51.0,-3.9,0,0.0672,0.5285,0.68
21,398.95,13.0,Bianual,Débito Automático,18.1341,13.0,10.8,1,0.1681,0.7895,0.26
9,339.88,35.0,Mensual,Débito Automático,33.988,52.5,-4.2,1,0.0672,0.6664,0.7
11,472.67,29.0,Mensual,Pago Manual,39.3892,43.5,-1.0,1,0.084,0.9431,0.58
14,320.69,28.0,Mensual,Tarjeta de Crédito,21.3793,42.0,1.4,1,0.1092,0.6264,0.56
104,44.95,0.0,Mensual,Débito Automático,0.4281,0.0,72.8,0,0.8655,0.0518,0.0
26,154.91,15.0,Bianual,Débito Automático,5.7374,15.0,13.7,1,0.2101,0.2809,0.3
102,171.84,4.0,Mensual,Débito Automático,1.6683,6.0,70.2,0,0.8487,0.3162,0.08
90,264.96,47.0,Anual,Débito Automático,2.9116,47.0,48.9,1,0.7479,0.5103,0.94
34,234.13,43.0,Mensual,Tarjeta de Crédito,6.6894,64.5,10.9,0,0.2773,0.446,0.86
9,259.28,41.0,Mensual,Tarjeta de Crédito,21.77,61.5,-6.0,1,0.0672,0.4984,0.82
45,151.24,42.0,Bianual,Débito Automático,3.2878,42.0,18.9,1,0.3697,0.2733,0.84
92,255.47,8.0,Bianual,Pago Manual,2.747,8.0,62.0,0,0.7647,0.4905,0.16
99,259.28,2.0,Mensual,Tarjeta de Crédito,1.8853,3.0,68.7,1,0.8235,0.4984,0.04
47,126.62,26.0,Anual,Débito Automático,2.6379,26.0,25.1,0,0.3866,0.222,0.52
119,346.52,46.0,Anual,Débito Automático,2.8877,46.0,69.5,1,0.9916,0.6803,0.92
77,40.32,31.0,Mensual,Tarjeta de Crédito,0.5169,46.5,44.6,1,0.6387,0.0421,0.62
31,344.36,36.0,Mensual,Débito Automático,10.7612,54.0,10.9,0,0.2521,0.6758,0.72
88,467.29,1.0,Mensual,Débito Automático,5.2504,1.5,61.3,1,0.7311,0.9319,0.02
90,232.21,29.0,Mensual,Débito Automático,2.5518,43.5,54.3,0,0.7479,0.442,0.58
120,341.98,44.0,Anual,Pago Manual,2.8263,44.0,70.8,0,1.0,0.6708,0.88
68,465.39,41.0,Anual,Pago Manual,6.7448,41.0,35.3,1,0.563,0.928,0.82
109,60.46,29.0,Bianual,Débito Automático,0.5496,29.0,67.6,1,0.9076,0.0841,0.58
94,416.42,44.0,Bianual,Tarjeta de Crédito,4.3834,44.0,52.6,1,0.7815,0.8259,0.88
8,241.96,13.0,Mensual,Tarjeta de Crédito,26.8844,19.5,1.7,1,0.0588,0.4624,0.26
50,347.88,31.0,Mensual,Pago Manual,6.8212,46.5,25.7,1,0.4118,0.6831,0.62
13,463.99,18.0,Mensual,Débito Automático,33.1421,27.0,3.7,0,0.1008,0.9251,0.36
10,196.25,8.0,Bianual,Débito Automático,17.8409,8.0,4.6,1,0.0756,0.3671,0.16
117,263.57,17.0,Mensual,Pago Manual,2.2336,25.5,76.8,1,0.9748,0.5074,0.34
62,359.03,16.0,Anual,Débito Automático,5.6989,16.0,38.6,0,0.5126,0.7063,0.32
39,384.54,4.0,Mensual,Débito Automático,9.6135,6.0,26.1,0,0.3193,0.7595,0.08
72,325.13,44.0,Bianual,Débito Automático,4.4538,44.0,37.2,0,0.5966,0.6357,0.88
6,402.93,36.0,Mensual,Débito Automático,57.5614,54.0,-6.6,0,0.042,0.7978,0.72
33,259.28,27.0,Anual,Débito Automático,12.4082,27.0,15.0,0,0.2689,0.4984,0.54
84,178.77,12.0,Anual,Pago Manual,2.1032,12.0,55.2,0,0.6975,0.3307,0.24
29,69.46,2.0,Mensual,Pago Manual,2.3153,3.0,19.7,1,0.2353,0.1029,0.04
96,87.63,30.0,Mensual,Pago Manual,0.9034,45.0,58.2,1,0.7983,0.1407,0.6
68,294.09,31.0,Anual,Débito Automático,4.2622,31.0,38.3,1,0.563,0.571,0.62
52,358.57,28.0,Anual,Débito Automático,6.7655,28.0,28.0,1,0.4286,0.7054,0.56
52,85.99,10.0,Mensual,Tarjeta de Crédito,1.6225,15.0,33.4,0,0.4286,0.1373,0.2
2,20.54,4.0,Mensual,Tarjeta de Crédito,6.8467,6.0,0.2,1,0.0084,0.0009,0.08
52,488.82,31.0,Mensual,Débito Automático,9.223,46.5,27.1,1,0.4286,0.9768,0.62
88,478.47,28.0,Mensual,Pago Manual,5.3761,42.0,53.2,1,0.7311,0.9552,0.56
2,227.49,31.0,Mensual,Pago Manual,75.83,46.5,-7.9,0,0.0084,0.4322,0.62
62,136.21,40.0,Mensual,Pago Manual,2.1621,60.0,31.4,1,0.5126,0.242,0.8
77,324.68,37.0,Anual,Tarjeta de Crédito,4.1626,37.0,42.8,1,0.6387,0.6347,0.74
73,199.01,45.0,Bianual,Débito Automático,2.6893,45.0,37.6,1,0.605,0.3728,0.9
67,93.94,27.0,Anual,Tarjeta de Crédito,1.3815,27.0,38.8,0,0.5546,0.1539,0.54
3,198.39,25.0,Mensual,Tarjeta de Crédito,49.5975,37.5,-5.4,1,0.0168,0.3716,0.5
31,163.51,8.0,Bianual,Tarjeta de Crédito,5.1097,8.0,19.3,1,0.2521,0.2989,0.16
94,164.75,41.0,Anual,Pago Manual,1.7342,41.0,53.5,0,0.7815,0.3014,0.82
45,100.61,34.0,Bianual,Débito Automático,2.1872,34.0,21.3,1,0.3697,0.1678,0.68
28,170.14,46.0,Mensual,Tarjeta de Crédito,5.8669,69.0,5.8,1,0.2269,0.3127,0.92
39,298.74,23.0,Mensual,Débito Automático,7.4685,34.5,20.4,1,0.3193,0.5807,0.46
18,395.49,37.0,Mensual,Débito Automático,20.8153,55.5,1.5,1,0.1429,0.7823,0.74
116,35.17,5.0,Anual,Pago Manual,0.3006,5.0,79.7,0,0.9664,0.0314,0.1
48,88.99,25.0,Mensual,Tarjeta de Crédito,1.8161,75.0,18.6,1,0.395,0.1436,0.5
105,334.55,41.0,Mensual,Débito Automático,3.1561,61.5,61.2,1,0.8739,0.6553,0.82
61,72.9,18.0,Anual,Pago Manual,1.1758,18.0,37.3,0,0.5042,0.11,0.36
96,320.94,39.0,Mensual,Pago Manual,3.3087,58.5,55.5,1,0.7983,0.6269,0.78
23,455.43,26.0,Bianual,Pago Manual,18.9762,26.0,8.3,0,0.1849,0.9072,0.52
48,196.68,32.0,Mensual,Pago Manual,4.0139,48.0,24.0,0,0.395,0.368,0.64
96,361.38,25.0,Bianual,Pago Manual,3.7256,5.0,65.7,1,0.7983,0.7112,0.5
97,29.93,34.0,Mensual,Débito Automático,0.3054,51.0,57.7,1,0.8067,0.0205,0.68
98,167.68,8.0,Bianual,Tarjeta de Crédito,1.6937,8.0,66.2,0,0.8151,0.3076,0.16
10,330.4,46.0,Bianual,Pago Manual,30.0364,46.0,-6.8,1,0.0756,0.6467,0.92
53,497.53,40.0,Mensual,Tarjeta de Crédito,9.2135,60.0,25.1,1,0.437,0.995,0.8
45,216.54,12.0,Anual,Tarjeta de Crédito,4.7074,12.0,27.9,1,0.3697,0.4094,0.24
21,259.28,13.0,Bianual,Pago Manual,17.8927,13.0,10.8,0,0.1681,0.4984,0.26
95,163.64,45.0,Mensual,Débito Automático,1.7046,67.5,53.0,0,0.7899,0.2991,0.9
85,316.83,50.0,Mensual,Pago Manual,3.6841,75.0,44.5,1,0.7059,0.6184,1.0
32,49.75,50.0,Mensual,Tarjeta de Crédito,1.5076,50.0,7.4,1,0.2605,0.0618,1.0
98,53.47,28.0,Mensual,Tarjeta de Crédito,0.5401,42.0,60.2,0,0.8151,0.0695,0.56
12,380.04,37.0,Mensual,Tarjeta de Crédito,29.2338,55.5,-2.7,1,0.0924,0.7501,0.74
32,30.29,48.0,Mensual,Débito Automático,0.9179,72.0,8.0,1,0.2605,0.0212,0.96
60,373.71,28.0,Anual,Pago Manual,6.1264,28.0,33.6,0,0.4958,0.7369,0.56
38,259.28,25.0,Anual,Tarjeta de Crédito,6.9026,43.0,13.7,1,0.3109,0.4984,0.5
41,53.88,18.0,Mensual,Tarjeta de Crédito,1.2829,27.0,23.3,1,0.3361,0.0704,0.36
89,268.41,14.0,Bianual,Pago Manual,2.9823,14.0,58.1,1,0.7395,0.5175,0.28
14,420.85,42.0,Anual,Tarjeta de Crédito,28.0567,42.0,-2.8,1,0.1092,0.8352,0.84
101,211.53,38.0,Mensual,Pago Manual,2.0738,38.0,59.3,0,0.8403,0.3989,0.76
84,198.45,18.0,Anual,Débito Automático,2.3347,18.0,53.4,0,0.6975,0.3717,0.36
97,115.55,40.0,Mensual,Tarjeta de Crédito,1.1791,60.0,55.9,1,0.8067,0.1989,0.8
78,466.45,19.0,Bianual,Débito Automático,5.9044,19.0,48.9,1,0.6471,0.9302,0.38
120,354.99,8.0,Anual,Débito Automático,2.9338,8.0,81.6,0,1.0,0.6979,0.16
3,185.09,5.0,Mensual,Débito Automático,46.2725,7.5,0.6,1,0.0168,0.3438,0.1
1,252.96,25.0,Bianual,Tarjeta de Crédito,126.48,25.0,-6.8,1,0.0,0.4853,0.5
54,218.64,29.0,Mensual,Débito Automático,3.9753,43.5,29.1,1,0.4454,0.4138,0.58
68,123.26,30.0,Anual,Débito Automático,1.7864,30.0,38.6,0,0.563,0.215,0.6
69,210.71,3.0,Mensual,Pago Manual,3.0101,4.5,47.4,1,0.5714,0.3972,0.06
37,66.84,7.0,Mensual,Pago Manual,1.7589,7.0,23.8,0,0.3025,0.0974,0.14
42,25.22,25.0,Mensual,Débito Automático,0.5865,54.0,18.6,1,0.3445,0.0107,0.5
77,141.47,25.0,Anual,Pago Manual,1.8137,11.0,50.6,0,0.6387,0.2529,0.5
67,331.32,2.0,Anual,Débito Automático,4.8724,2.0,46.3,0,0.5546,0.6486,0.04
76,98.81,25.0,Anual,Tarjeta de Crédito,1.2832,2.0,52.6,0,0.6303,0.164,0.5
42,180.86,3.0,Anual,Tarjeta de Crédito,4.206,3.0,28.5,1,0.3445,0.335,0.06
13,237.84,45.0,Mensual,Pago Manual,16.9886,67.5,-4.4,1,0.1008,0.4538,0.9
15,206.95,25.0,Anual,Débito Automático,12.9344,6.0,8.7,0,0.1176,0.3894,0.5
1,393.99,31.0,Anual,Débito Automático,196.995,31.0,-8.6,0,0.0,0.7792,0.62
35,259.28,34.0,Bianual,Pago Manual,4.7222,34.0,14.3,1,0.2857,0.4984,0.68
73,280.37,25.0,Anual,Débito Automático,3.7888,1.0,50.8,0,0.605,0.5424,0.5
4,459.04,25.0,Anual,Pago Manual,91.808,25.0,-4.7,1,0.0252,0.9147,0.5
102,259.28,25.0,Mensual,Tarjeta de Crédito,3.8629,25.5,66.3,0,0.8487,0.4984,0.5
105,418.77,5.0,Mensual,Débito Automático,3.9507,7.5,72.0,0,0.8739,0.8308,0.1
15,53.74,22.0,Mensual,Débito Automático,3.3588,33.0,3.9,0,0.1176,0.0701,0.44
120,62.44,19.0,Mensual,Débito Automático,0.516,28.5,78.3,0,1.0,0.0882,0.38
29,313.33,25.0,Anual,Tarjeta de Crédito,10.4443,1.0,20.0,1,0.2353,0.6111,0.5
92,186.89,2.0,Anual,Tarjeta de Crédito,2.0096,2.0,63.8,0,0.7647,0.3476,0.04
87,240.0,30.0,Mensual,Tarjeta de Crédito,2.7273,45.0,51.9,0,0.7227,0.4583,0.6
37,400.87,35.0,Bianual,Pago Manual,10.5492,35.0,15.4,1,0.3025,0.7935,0.7
70,492.62,25.0,Mensual,Tarjeta de Crédito,6.9383,37.5,41.5,0,0.5798,0.9847,0.5
60,166.5,31.0,Mensual,Tarjeta de Crédito,2.7295,46.5,32.7,0,0.4958,0.3051,0.62
19,148.61,6.0,Mensual,Pago Manual,7.4305,9.0,11.5,0,0.1513,0.2678,0.12
88,391.88,46.0,Mensual,Tarjeta de Crédito,4.4031,69.0,47.8,0,0.7311,0.7748,0.92
62,302.68,29.0,Mensual,Débito Automático,4.8044,43.5,34.7,1,0.5126,0.5889,0.58
111,117.49,33.0,Anual,Débito Automático,1.049,33.0,67.8,1,0.9244,0.203,0.66
92,418.45,14.0,Mensual,Débito Automático,4.4995,21.0,60.2,1,0.7647,0.8302,0.28
8,424.94,40.0,Mensual,Tarjeta de Crédito,47.2156,60.0,-6.4,0,0.0588,0.8437,0.8
83,84.71,25.0,Mensual,Débito Automático,1.0085,21.0,53.9,0,0.6891,0.1346,0.5
77,415.31,22.0,Anual,Pago Manual,5.3245,22.0,47.3,1,0.6387,0.8236,0.44
16,311.29,25.0,Bianual,Pago Manual,18.3112,25.0,3.7,1,0.1261,0.6068,0.5
90,62.75,43.0,Mensual,Débito Automático,0.6896,64.5,50.1,1,0.7479,0.0889,0.86
106,259.28,35.0,Anual,Débito Automático,4.6521,35.0,63.7,1,0.8824,0.4984,0.7
72,22.45,34.0,Anual,Tarjeta de Crédito,0.3075,34.0,40.2,0,0.5966,0.0049,0.68
27,476.1,2.0,Anual,Pago Manual,17.0036,2.0,18.3,1,0.2185,0.9503,0.04
89,257.19,1.0,Mensual,Tarjeta de Crédito,2.8577,1.5,62.0,0,0.7395,0.4941,0.02
84,252.29,12.0,Bianual,Pago Manual,2.9681,12.0,55.2,1,0.6975,0.4839,0.24
59,53.74,42.0,Bianual,Tarjeta de Crédito,0.8957,42.0,28.7,1,0.4874,0.0701,0.84
29,119.39,31.0,Bianual,Pago Manual,3.9797,31.0,11.0,0,0.2353,0.2069,0.62
90,235.95,45.0,Anual,Pago Manual,2.5929,45.0,49.5,1,0.7479,0.4498,0.9
38,257.13,20.0,Mensual,Pago Manual,6.5931,30.0,20.6,0,0.3109,0.494,0.4
70,373.61,3.0,Anual,Débito Automático,5.2621,3.0,48.1,0,0.5798,0.7367,0.06
63,491.61,20.0,Mensual,Débito Automático,7.6814,30.0,38.1,1,0.521,0.9826,0.4
102,465.7,50.0,Mensual,Pago Manual,4.5214,75.0,56.4,1,0.8487,0.9286,1.0
119,190.61,17.0,Anual,Tarjeta de Crédito,1.5884,17.0,78.2,0,0.9916,0.3553,0.34
95,211.03,40.0,Anual,Tarjeta de Crédito,2.1982,40.0,54.5,1,0.7899,0.3979,0.8
120,317.91,8.0,Bianual,Tarjeta de Crédito,2.6274,8.0,81.6,1,1.0,0.6206,0.16
44,205.25,0.0,Mensual,Tarjeta de Crédito,4.5611,0.0,30.8,0,0.3613,0.3858,0.0
77,51.11,39.0,Anual,Tarjeta de Crédito,0.6553,39.0,42.2,1,0.6387,0.0646,0.78
51,476.26,50.0,Anual,Débito Automático,9.1588,50.0,20.7,1,0.4202,0.9506,1.0
47,217.51,21.0,Mensual,Tarjeta de Crédito,4.5315,31.5,26.6,0,0.3866,0.4114,0.42
84,50.67,50.0,Mensual,Débito Automático,0.5961,75.0,43.8,0,0.6975,0.0637,1.0
114,126.45,21.0,Mensual,Pago Manual,1.0996,31.5,73.5,0,0.9496,0.2216,0.42
91,72.7,3.0,Bianual,Pago Manual,0.7902,3.0,62.8,0,0.7563,0.1096,0.06
8,251.06,35.0,Anual,Débito Automático,27.8956,35.0,-4.9,0,0.0588,0.4813,0.7
52,155.43,19.0,Mensual,Tarjeta de Crédito,2.9326,28.5,30.7,0,0.4286,0.282,0.38
111,327.42,48.0,Bianual,Débito Automático,2.9234,48.0,63.3,0,0.9244,0.6405,0.96
54,393.57,28.0,Anual,Débito Automático,7.1558,28.0,29.4,1,0.4454,0.7783,0.56
71,259.28,1.0,Mensual,Débito Automático,1.8515,1.5,49.4,0,0.5882,0.4984,0.02
44,238.97,41.0,Mensual,Tarjeta de Crédito,5.3104,61.5,18.5,0,0.3613,0.4561,0.82
20,199.54,49.0,Anual,Tarjeta de Crédito,9.5019,49.0,-0.7,1,0.1597,0.374,0.98
56,314.14,41.0,Mensual,Tarjeta de Crédito,5.5112,61.5,26.9,0,0.4622,0.6128,0.82
64,40.55,19.0,Mensual,Tarjeta de Crédito,0.6238,28.5,39.1,1,0.5294,0.0426,0.38
100,90.7,30.0,Anual,Débito Automático,0.898,30.0,61.0,0,0.8319,0.1471,0.6
45,159.7,21.0,Mensual,Débito Automático,3.4717,31.5,25.2,0,0.3697,0.2909,0.42
118,463.67,44.0,Bianual,Débito Automático,3.8964,44.0,69.4,0,0.9832,0.9244,0.88
91,345.98,6.0,Mensual,Tarjeta de Crédito,3.7607,9.0,61.9,0,0.7563,0.6791,0.12
114,178.53,40.0,Mensual,Pago Manual,1.5524,60.0,67.8,0,0.9496,0.3302,0.8
15,149.2,18.0,Mensual,Débito Automático,9.325,27.0,5.1,0,0.1176,0.269,0.36
101,219.26,14.0,Mensual,Tarjeta de Crédito,2.1496,21.0,66.5,0,0.8403,0.415,0.28
106,39.96,25.0,Mensual,Tarjeta de Crédito,0.3735,4.5,73.3,0,0.8824,0.0414,0.5
89,88.91,25.0,Mensual,Pago Manual,0.9879,61.5,50.0,1,0.7395,0.1434,0.5
13,173.5,24.0,Bianual,Débito Automático,12.3929,24.0,1.9,0,0.1008,0.3197,0.48
19,469.62,34.0,Mensual,Tarjeta de Crédito,23.481,51.0,3.1,0,0.1513,0.9368,0.68
62,238.7,21.0,Mensual,Débito Automático,3.7889,21.0,37.1,1,0.5126,0.4556,0.42
42,342.48,12.0,Mensual,Pago Manual,7.9647,18.0,25.8,1,0.3445,0.6718,0.24
76,81.54,41.0,Mensual,Tarjeta de Crédito,1.059,61.5,40.9,0,0.6303,0.128,0.82
94,288.11,16.0,Mensual,Tarjeta de Crédito,3.0327,24.0,61.0,0,0.7815,0.5585,0.32
10,81.67,40.0,Mensual,Débito Automático,7.4245,60.0,-5.0,1,0.0756,0.1283,0.8
45,475.86,12.0,Anual,Débito Automático,10.3448,12.0,27.9,1,0.3697,0.9498,0.24
56,168.73,15.0,Anual,Débito Automático,2.9602,15.0,34.7,1,0.4622,0.3097,0.3
73,254.86,47.0,Anual,Débito Automático,3.4441,47.0,37.0,0,0.605,0.4892,0.94
43,277.54,4.0,Anual,Pago Manual,6.3077,4.0,28.9,0,0.3529,0.5365,0.08
28,256.32,25.0,Mensual,Débito Automático,8.8386,31.0,10.3,1,0.2269,0.4923,0.5
3,215.85,22.0,Bianual,Débito Automático,53.9625,22.0,-4.5,0,0.0168,0.4079,0.44
25,259.28,12.0,Anual,Débito Automático,13.475,12.0,13.9,0,0.2017,0.4984,0.24
119,298.72,24.0,Anual,Débito Automático,2.4893,24.0,76.1,0,0.9916,0.5806,0.48
